pol_id,election_date,cand_id,race_id,race_type,office_name,state_postal,seat_num,seat_name,first_name,middle_name,last_name,suffix,abbrv,party
62394,2012-11-06,18747,5715,General,U.S. House,CA,,,Lee,,Rogers,,,Dem
62395,2012-11-06,18686,5716,General,U.S. House,CA,,,Julia,,Brownley,,Brownly,Dem
62395,2014-11-04,18686,5716,General,U.S. House,CA,,,Julia,,Brownley,,Brownly,Dem
62395,2016-11-08,18686,5716,General,U.S. House,CA,,,Julia,,Brownley,,Brownly,Dem
62396,2012-11-06,18578,5717,General,U.S. House,CA,,,Jack,,Orswell,,,GOP
62396,2014-11-04,19550,5717,General,U.S. House,CA,,,Jack,,Orswell,,,GOP
62396,2016-11-08,20392,5717,General,U.S. House,CA,,,Jack,,Orswell,,,GOP
62397,2012-11-06,18581,5718,General,U.S. House,CA,,,Phil,,Jennerjahn,,Jennrjhn,GOP
62398,2012-11-06,18604,5723,General,U.S. House,CA,,,Bill,,Bloomfield,,Bloomfld,NPD
62399,2012-11-06,18706,5728,General,U.S. House,CA,,,Benjamin,,Campos,,,GOP
62399,2014-11-04,19607,5728,General,U.S. House,CA,,,Benjamin,,Campos,,,GOP
62400,2012-11-06,19033,5729,General,U.S. House,CA,,,Jay,,Chen,,,Dem
62401,2012-11-06,18557,5730,General,U.S. House,CA,,,David,,Sanchez,,,Dem
62401,2014-11-04,19756,5730,General,U.S. House,CA,,,David,,Sanchez,,,Dem
62402,2012-11-06,18709,5733,General,U.S. House,CA,,,Bob,,Flores,,,Dem
62403,2012-11-06,18718,5736,General,U.S. House,CA,,,Jerry,,Hayden,,,GOP
62404,2012-11-06,18721,8149,General,U.S. House,CA,,,Ron,,Varasteh,,,Dem
62404,2016-11-08,20654,5735,General,U.S. House,CA,,,Ron,,Varasteh,,,Dem
62405,2012-11-06,18769,5741,General,U.S. House,CA,,,Jerry,,Tetalman,,Tetalmn,Dem
62406,2012-11-06,33759,23809,General,U.S. House,MI,,,Daniel,,Kildee,,,Dem
62406,2014-11-04,33759,23809,General,U.S. House,MI,,,Daniel,,Kildee,,,Dem
62406,2016-11-08,33759,23809,General,U.S. House,MI,,,Daniel,,Kildee,,,Dem
62407,2012-11-06,18776,5742,General,U.S. House,CA,,,David,,Secor,,,Dem
62410,2012-11-06,19230,5727,General,U.S. House,CA,,,Morgan,,Osborne,,,GOP
62412,2012-11-06,8803,3008,General,U.S. House,AZ,,,Blanca,,Guerra,,,Lib
62413,2012-11-06,8804,3010,General,U.S. House,AZ,,,Joe,,Pamelia,,,Lib
62414,2012-11-06,8817,3924,General,U.S. House,AZ,,,Stephen,,Dolgos,,,AmE
62414,2014-11-04,9357,3924,General,U.S. House,AZ,,,Stephen,,Dolgos,,,AmE
62415,2012-11-06,5670,17010,General,U.S. House,KS,,,Thomas,,Jefferson,,,Lib
62416,2012-11-06,28166,20978,General,U.S. Senate,ME,,,Danny,,Dalton,,,NPA
62417,2012-11-06,28167,20978,General,U.S. Senate,ME,,,Andrew,,Dodge,,,NPA
62418,2012-11-06,28168,20978,General,U.S. Senate,ME,,,Angus,,King,,,NPA
62419,2012-11-06,28169,20978,General,U.S. Senate,ME,,,Stephen,,Woods,,,Ind
62421,2012-11-06,7455,26795,General,Governor,MO,,,Dave,,Spence,,,GOP
62422,2012-11-06,7504,26023,General,U.S. House,MO,,,Bill,,Slantz,,,Lib
62422,2014-11-04,8313,26023,General,U.S. House,MO,,,Bill,,Slantz,,,Lib
62423,2012-11-06,7505,26023,General,U.S. House,MO,,,Anatol,,Zorikova,,,CST
62424,2012-11-06,7506,26025,General,U.S. House,MO,,,Eric,,Mayer,,,Dem
62425,2012-11-06,7529,26031,General,U.S. House,MO,,,Russ,,Monchil,,,Lib
62425,2014-11-04,8339,26031,General,U.S. House,MO,,,Russ,,Monchil,,,Lib
62425,2016-11-08,8959,26031,General,U.S. House,MO,,,Russ,,Monchil,,,Lib
62426,2012-11-06,7530,26033,General,U.S. House,MO,,,Jim,,Evans,,,Dem
62426,2014-11-04,8342,26033,General,U.S. House,MO,,,Jim,,Evans,,,Dem
62427,2012-11-06,7535,26035,General,U.S. House,MO,,,Jack,,Rushin,,,Dem
62428,2012-11-06,26141,50807,General,U.S. Senate,WI,,,Nimrod,,Allen,,,Ind
62429,2012-11-06,37717,31220,General,U.S. House,NJ,,,Brian,,Kelemen,,,GOP
62430,2012-11-06,37671,31220,General,U.S. House,NJ,,,Donald,,Payne Jr.,,Payne,Dem
62430,2012-11-06,37828,31626,Special General,U.S. House,NJ,,,Donald,,Payne Jr.,,Payne,Dem
62431,2012-11-06,8810,3544,General,U.S. House,AZ,,,Jack,,Anderson,,Andrson,Lib
62432,2012-11-06,11872,6617,General,U.S. House,CO,,,Dave,,Anderson,,Andersn,Una
62433,2012-11-06,44793,36021,General,U.S. House,OH,,,Chris,,Kalla,,,Lib
62434,2012-11-06,44794,36023,General,U.S. House,OH,,,Eric,,Eberly,,,Lib
62434,2014-11-04,45363,36023,General,U.S. House,OH,,,Eric,,Eberly,,,Lib
62435,2012-11-06,44795,36031,General,U.S. House,OH,,,Sean,,Stipe,,,Lib
62436,2012-11-06,48524,43003,General,U.S. House,TN,,,Alan,,Woodruff,,,Dem
62437,2012-11-06,48525,43007,General,U.S. House,TN,,,Troy,,Goodale,,,Dem
62438,2012-11-06,48536,43011,General,U.S. House,TN,,,Eric,,Stewart,,,Dem
62439,2012-11-06,48541,43013,General,U.S. House,TN,,,Brad,,Staats,,,GOP
62440,2012-11-06,48551,43020,General,U.S. House,TN,,,George,,Flinn,,,GOP
62441,2012-11-06,48544,43017,General,U.S. House,TN,,,Credo,,Amouzouvik,,Amouzovk,Dem
62442,2012-11-06,20738,15007,General,Governor,IN,,,Rupert,,Boneham,,,Lib
62443,2012-11-06,20739,15017,General,U.S. House,IN,,,Joseph,,Ruiz,,,Lib
62444,2012-11-06,20740,15023,General,U.S. House,IN,,,Benjamin,,Gehlhausen,,Gehlhasn,Lib
62445,2012-11-06,20741,15029,General,U.S. House,IN,,,Rex,,Bell,,,Lib
62445,2016-11-08,21528,15007,General,Governor,IN,,,Rex,,Bell,,,Lib
62446,2012-11-06,20743,15035,General,U.S. House,IN,,,Bart,,Gadau,,,Lib
62447,2012-11-06,10185,8080,General,Governor,DE,,,Jeffrey,,Cragg,,,GOP
62448,2012-11-06,10121,8074,General,U.S. House,DE,,,Thomas,,Kovach,,,GOP
62449,2012-11-06,10197,8074,General,U.S. House,DE,,,Scott,,Gesty,,,Lib
62449,2014-11-04,10435,8074,General,U.S. House,DE,,,Scott,,Gesty,,,Lib
62449,2016-11-08,10619,8074,General,U.S. House,DE,,,Scott,,Gesty,,,Lib
62450,2012-11-06,4876,18624,General,U.S. House,KY,,,Craig,,Astor,,,Lib
62451,2012-11-06,4877,18009,General,U.S. House,KY,,,Robert,,DeVore,,,Ind
62452,2012-11-06,10190,8362,General,U.S. Senate,DE,,,Alexander,,Pires,,,IPD
62453,2012-11-06,10183,8362,General,U.S. Senate,DE,,,Kevin,,Wade,,,GOP
62453,2014-11-04,10372,8281,General,U.S. Senate,DE,,,Kevin,,Wade,,,GOP
62454,2012-11-06,48747,43015,General,U.S. House,TN,,,Scott,,Beasley,,,Ind
62455,2012-11-06,48746,43009,General,U.S. House,TN,,,Matthew,,Deniston,,,Ind
62456,2012-11-06,29384,21746,General,U.S. House,MD,,,Muir,,Boda,,,Lib
62457,2012-11-06,29382,22452,General,U.S. Senate,MD,,,Dean,,Ahmad,,,Lib
62458,2012-11-06,29386,21749,General,U.S. House,MD,,,Leo,,Dymowski,,Dymwsk,Lib
62460,2012-11-06,29389,21754,General,U.S. House,MD,,,Scott,,Soffen,,,Lib
62460,2014-11-04,30203,21762,General,U.S. House,MD,,,Scott,,Soffen,,,Lib
62461,2012-11-06,29390,21757,General,U.S. House,MD,,,Arvin,,Vohra,,,Lib
62461,2014-11-04,30199,21754,General,U.S. House,MD,,,Arvin,,Vohra,,,Lib
62462,2012-11-06,29392,21760,General,U.S. House,MD,,,Nickolaus,,Mueller,,,Lib
62463,2012-11-06,29395,21764,General,U.S. House,MD,,,George,,Gluck,,,Grn
62463,2014-11-04,30204,21760,General,U.S. House,MD,,,George,,Gluck,,,Grn
62463,2016-11-08,30204,21760,General,U.S. House,MD,,,George,,Gluck,,,Grn
62466,2012-11-06,54551,48527,General,U.S. Senate,UT,,,Daniel,,Geery,,,JP
62468,2012-11-06,54553,45670,General,U.S. House,UT,,,Charles,,Kimball,,,Una
62469,2012-11-06,54552,45670,General,U.S. House,UT,,,Joseph,,Andrade,,,Una
62470,2012-11-06,51284,47001,General,U.S. House,VA,,,Adam,,Cook,,,Dem
62471,2012-11-06,51286,47009,General,U.S. House,VA,,,John,,Douglass,,,Dem
62472,2012-11-06,51287,47009,General,U.S. House,VA,,,Kenneth,,Hildebrandt,,Hldbrndt,IGr
62472,2014-11-04,51361,47009,General,U.S. House,VA,,,Kenneth,,Hildebrandt,,Hldbrndt,IGr
62473,2012-11-06,51288,47013,General,U.S. House,VA,,,Wayne,,Powell,,,Dem
62474,2012-11-06,51291,47017,General,U.S. House,VA,,,Anthony,,Flaccavento,,Flaccvnt,Dem
62475,2012-11-06,51292,47019,General,U.S. House,VA,,,Kristin,,Cabral,,,Dem
62476,2012-11-06,51293,47019,General,U.S. House,VA,,,Kevin,,Chisholm,,,Ind
62477,2012-11-06,51294,47021,General,U.S. House,VA,,,Joe,,Galdo,,,Grn
62477,2014-11-04,51370,47021,General,U.S. House,VA,,,Joe,,Galdo,,,Grn
62478,2012-11-06,51295,47021,General,U.S. House,VA,,,Peter,,Marchetti,,Marchett,IGr
62479,2012-11-06,51297,47021,General,U.S. House,VA,,,Mark,,Gibson,,,Ind
62480,2012-11-06,51289,47015,General,U.S. House,VA,,,Janet,,Murphy,,,IGr
62481,2012-11-06,51290,47015,General,U.S. House,VA,,,Jason,,Howell,,,Ind
62483,2012-11-06,29388,21752,General,U.S. House,MD,,,Paul,,Drgos,,,Lib
62495,2012-11-06,4916,18015,General,U.S. House,KY,,,Randolph,,Vance,,,Ind
62507,2012-11-06,32110,22954,General,U.S. House,MA,,,Joe,,Selvaggi,,,GOP
62510,2012-11-06,32262,23865,General,U.S. House,MA,,,Christopher,,Sheldon,,,GOP
62531,2012-11-06,49872,40041,General,U.S. House,PA,,,Karen,,Ramsburg,,Ramsbrg,Dem
62533,2012-11-06,18944,7009,General,U.S. House,CT,,,Paul,,Formica,,,GOP
62534,2012-11-06,18951,7015,General,U.S. House,CT,,,Elizabeth,,Esty,,,Dem
62534,2014-11-04,18951,7015,General,U.S. House,CT,,,Elizabeth,,Esty,,,Dem
62534,2016-11-08,18951,7015,General,U.S. House,CT,,,Elizabeth,,Esty,,,Dem
62535,2012-11-06,11855,0,General,President,CO,,,Tom,,Hoefling,,,AmP
62535,2012-11-06,19262,0,General,President,CA,,,Thomas,,Hoefling,,,AIP
62535,2012-11-06,19436,0,General,President,FL,,,Tom,,Hoefling,,,AIP
62535,2012-11-06,62535,0,General,President,US,,,Thomas,,Hoefling,,,AIP
62535,2016-11-08,12837,0,General,President,CO,,,Tom,,Hoefling,,,AmP
62535,2016-11-08,24460,0,General,President,LA,,,Tom,,Hoefling,,,Oth
62535,2016-11-08,62535,0,General,President,US,,,Tom,,Hoefling,,,AmP
62536,2012-11-06,11858,0,General,President,CO,,,Merlin,,Miller,,,ATP
62536,2012-11-06,37826,0,General,President,NJ,,,Merlin,,Miller,,,ATP
62536,2012-11-06,48810,0,General,President,TN,,,Merlin,,Miller,,,Ind
62536,2012-11-06,62536,0,General,President,US,,,Merlin,,Miller,,,ATP
62537,2012-11-06,11862,0,General,President,CO,,,Sheila,,Tittle,,,WTP
62537,2012-11-06,23766,0,General,President,LA,,,Sheila,,Tittle,,,WTP
62537,2012-11-06,62537,0,General,President,US,,,Sheila,,Tittle,,,WTP
62538,2012-11-06,11859,0,General,President,CO,,,Jill,,Reed,,,Una
62538,2012-11-06,62538,0,General,President,US,,,Jill,,Reed,,,Una
62539,2012-11-06,11864,7191,General,U.S. House,CO,,,Frank,,Atwood,,,Lib
62539,2014-11-04,12375,7191,General,U.S. House,CO,,,Frank,,Atwood,,,Lib
62539,2016-11-08,12821,0,General,President,CO,,,Frank,,Atwood,,,Oth
62539,2016-11-08,62539,0,General,President,US,,,Frank,,Atwood,,,Oth
62541,2012-11-06,11868,6614,General,U.S. House,CO,,,Randy,,Luallin,,,Lib
62542,2012-11-06,11867,6614,General,U.S. House,CO,,,Susan,,Hall,,,Grn
62543,2012-11-06,11869,6615,General,U.S. House,CO,,,Tisha,,Casida,,,Una
62543,2014-11-04,12370,6615,General,U.S. House,CO,,,Tisha,,Casida,,,Una
62544,2012-11-06,11870,6616,General,U.S. House,CO,,,Josh,,Gilliland,,,Lib
62545,2012-11-06,11874,6617,General,U.S. House,CO,,,Jim,,Pirtle,,,Lib
62546,2012-11-06,11876,6618,General,U.S. House,CO,,,Patrick,,Provost,,,Lib
62547,2012-11-06,11875,6618,General,U.S. House,CO,,,Kathy,,Polhemus,,Polhems,Una
62548,2012-11-06,11873,6617,General,U.S. House,CO,,,Misha,,Luzov,,,Grn
62549,2012-11-06,54559,48527,General,U.S. Senate,UT,,,Bill,,Barron,,,Una
62549,2014-11-04,54776,45670,General,U.S. House,UT,,,Bill,,Barron,,,Una
62549,2016-11-08,55142,46329,General,U.S. Senate,UT,,,Bill,,Barron,,,Una
62550,2012-11-06,33757,23809,General,U.S. House,MI,,,Jim,,Slezak,,,GOP
62551,2012-11-06,33763,23811,General,U.S. House,MI,,,Kurt,,Haskell,,,Dem
62552,2012-11-06,33771,23814,General,U.S. House,MI,,,Chuck,,Stadler,,,Dem
62552,2014-11-04,34504,23814,General,U.S. House,MI,,,Chuck,,Stadler,,,Dem
62553,2012-11-06,33776,23816,General,U.S. House,MI,,,Cynthia,,Kallgren,,,GOP
62554,2012-11-06,34085,24453,General,U.S. Senate,MI,,,Scotty,,Boman,,,Lib
62555,2012-11-06,18718,10011,General,U.S. House,FL,,,Ted,,Yoho,,,GOP
62555,2014-11-04,18718,10011,General,U.S. House,FL,,,Ted,,Yoho,,,GOP
62555,2016-11-08,18718,10011,General,U.S. House,FL,,,Ted,,Yoho,,,GOP
62556,2012-11-06,18733,10019,General,U.S. House,FL,,,Jason,,Kendall,,,Dem
62557,2012-11-06,18729,10017,General,U.S. House,FL,,,Ron,,DeSantis,,,GOP
62557,2014-11-04,18729,10017,General,U.S. House,FL,,,Ron,,DeSantis,,,GOP
62557,2016-11-08,18729,10017,General,U.S. House,FL,,,Ron,,DeSantis,,,GOP
62558,2012-11-06,18772,11399,General,U.S. House,FL,,,Trey,,Radel,,,GOP
62559,2012-11-06,44801,36041,General,U.S. House,OH,,,David,,Joyce,,,GOP
62559,2014-11-04,44801,36041,General,U.S. House,OH,,,David,,Joyce,,,GOP
62559,2016-11-08,44801,36041,General,U.S. House,OH,,,David,,Joyce,,,GOP
62560,2012-11-06,4878,18624,General,U.S. House,KY,,,Andrew,,Beacham,,,Ind
62561,2012-11-06,4879,18011,General,U.S. House,KY,,,David,,Lewis,,,Ind
62561,2012-11-06,4951,18829,Special General,U.S. House,KY,,,David,,Lewis,,,Ind
62562,2012-11-06,7007,0,General,President,WA,,,Peta,,Lindsay,,,PSL
62562,2012-11-06,12016,0,General,President,AR,,,Peta,,Lindsay,,,PSL
62562,2012-11-06,19439,0,General,President,FL,,,Peta,,Lindsay,,,PSL
62562,2012-11-06,23761,0,General,President,LA,,,Peta,,Lindsay,,,PSL
62562,2012-11-06,32092,0,General,President,MN,,,Peta,,Lindsay,,,PSL
62562,2012-11-06,37823,0,General,President,NJ,,,Peta,,Lindsay,,,PSL
62562,2012-11-06,45350,0,General,President,RI,,,Peta,,Lindsay,,,PSL
62562,2012-11-06,51953,0,General,President,VT,,,Peta,,Lindsay,,,PSL
62562,2012-11-06,62562,0,General,President,US,,,Peta,,Lindsay,,,PSL
62562,2012-11-06,74243,0,General,President,NY,,,Peta,,Lindsay,,,PSL
62563,2012-11-06,37759,31545,General,U.S. Senate,NJ,,,Inder,,Soni,,,Ind
62564,2012-11-06,37760,31545,General,U.S. Senate,NJ,,,Ken,,Wolski,,,Ind
62565,2012-11-06,37761,31545,General,U.S. Senate,NJ,,,Gwen,,Diakos,,,Ind
62566,2012-11-06,37763,31545,General,U.S. Senate,NJ,,,Eugene,,Lavergne,,Lavergn,Ind
62566,2014-11-04,38299,31296,General,U.S. Senate,NJ,,,Eugene,,LaVergne,,LaVergn,Ind
62567,2012-11-06,37765,31545,General,U.S. Senate,NJ,,,Robert,,Turkavage,,Turkavg,Ind
62568,2012-11-06,37767,31545,General,U.S. Senate,NJ,,,David,,Dranikoff,,Dranikff,Ind
62569,2012-11-06,37769,31202,General,U.S. House,NJ,,,John,,Reitter,,,Ind
62570,2012-11-06,37770,31205,General,U.S. House,NJ,,,David,,Bowen,,,Ind
62571,2012-11-06,37771,31205,General,U.S. House,NJ,,,Frank,,Faralli,Jr.,,Ind
62572,2012-11-06,37772,31205,General,U.S. House,NJ,,,Charles,,Lukens,,,Ind
62573,2012-11-06,37773,31205,General,U.S. House,NJ,,,John,,Ordille,,,Ind
62573,2016-11-08,38634,31205,General,U.S. House,NJ,,,John,,Ordille,,,Lib
62574,2012-11-06,37774,31216,General,U.S. House,NJ,,,Christopher,,Dennick,Jr.,,Ind
62575,2012-11-06,37776,31216,General,U.S. House,NJ,,,Frederick,,Lavergne,,Lavergn,Ind
62575,2014-11-04,38309,31216,General,U.S. House,NJ,,,Frederick,,LaVergne,,LaVergn,Ind
62575,2016-11-08,38606,31216,General,U.S. House,NJ,,,Frederick,,LaVergne,,LaVergn,Dem
62576,2012-11-06,37777,31216,General,U.S. House,NJ,,,Robert,,Shapiro,,,Ind
62576,2014-11-04,38303,31202,General,U.S. House,NJ,,,Robert,,Shapiro,,,Ind
62576,2014-11-04,38344,31648,Special General,U.S. House,NJ,,,Robert,,Shapiro,,,Ind
62576,2016-11-08,38663,31223,General,U.S. House,NJ,,,Robert,,Shapiro,,,Ind
62577,2012-11-06,37778,31216,General,U.S. House,NJ,,,Robert,,Witterschein,,Wttrschn,Ind
62578,2012-11-06,37779,31208,General,U.S. House,NJ,,,Leonard,,Marshall,,,Ind
62579,2012-11-06,37786,31218,General,U.S. House,NJ,,,Patrick,,McKnight,,McKnght,Ind
62580,2012-11-06,37795,31215,General,U.S. House,NJ,,,Stephen,,De Luca,,DeLuca,Ind
62581,2012-11-06,37796,31215,General,U.S. House,NJ,,,Pablo,,Olivera,,,Ind
62581,2014-11-04,38315,31215,General,U.S. House,NJ,,,Pablo,,Olivera,,,Ind
62581,2016-11-08,38652,31215,General,U.S. House,NJ,,,Pablo,,Olivera,,,Ind
62582,2012-11-06,37798,31226,General,U.S. House,NJ,,,David,,Smith,,,Ind
62583,2012-11-06,37800,31226,General,U.S. House,NJ,,,Jeanette,,Woolsey,,,Ind
62584,2012-11-06,37801,31220,General,U.S. House,NJ,,,Mick,,Erickson,,,Ind
62585,2012-11-06,37803,31230,General,U.S. House,NJ,,,Barry,,Berlin,,,Ind
62586,2012-11-06,31248,24007,General,U.S. House,MN,,,Allen,,Quist,,,GOP
62587,2012-11-06,31268,24028,General,U.S. House,MN,,,Rick,,Nolan,,,Dem
62587,2014-11-04,31268,24028,General,U.S. House,MN,,,Rick,,Nolan,,,Dem
62587,2016-11-08,31268,24028,General,U.S. House,MN,,,Rick,,Nolan,,,Dem
62588,2012-11-06,31876,0,General,President,MN,,,Jim,,Carlson,,,GRP
62588,2012-11-06,62588,0,General,President,US,,,Jim,,Carlson,,,GRP
62589,2012-11-06,17884,12008,General,U.S. House,HI,,,Tulsi,,Gabbard,,,Dem
62589,2014-11-04,17884,12008,General,U.S. House,HI,,,Tulsi,,Gabbard,,,Dem
62589,2016-11-08,17884,12008,General,U.S. House,HI,,,Tulsi,,Gabbard,,,Dem
62590,2012-11-06,17892,12008,General,U.S. House,HI,,,Kawika,,Crowley,,,GOP
62590,2014-11-04,18430,12008,General,U.S. House,HI,,,Kawika,,Crowley,,,GOP
62591,2012-11-06,47346,41313,General,U.S. House,SC,,,Jeff,,Sumerel,,,Grn
62592,2012-11-06,47348,41315,General,U.S. House,SC,,,Nammu,,Muhammad,,Mhmmd,Grn
62593,2012-11-06,7499,26023,General,U.S. House,MO,,,Glenn,,Koenen,,,Dem
62594,2012-11-06,7501,26023,General,U.S. House,MO,,,Ann,,Wagner,,,GOP
62594,2014-11-04,7501,26023,General,U.S. House,MO,,,Ann,,Wagner,,,GOP
62594,2016-11-08,7501,26023,General,U.S. House,MO,,,Ann,,Wagner,,,GOP
62595,2012-11-06,7521,26031,General,U.S. House,MO,,,Kyle,,Yarber,,,Dem
62596,2012-11-06,4647,38530,General,U.S. House,OR,,,Michael,,Cline,,,Lib
62597,2012-11-06,4649,38532,General,U.S. House,OR,,,Christina,,Lugo,,,PAG
62597,2014-11-04,4991,38952,General,U.S. Senate,OR,,,Christina,,Lugo,,,PAG
62598,2012-11-06,6626,48015,General,U.S. House,WA,,,Bill,,Driscoll,,,GOP
62599,2012-11-06,6634,48017,General,U.S. House,WA,,,Ron,,Bemis,,,GOP
62600,2012-11-06,49861,40100,General,U.S. Senate,PA,,,Rayburn,,Smith,,,Lib
62601,2012-11-06,49867,39303,General,U.S. House,PA,,,James,,Foster,,,Ind
62602,2012-11-06,49869,39011,General,U.S. House,PA,,,Wayne,,Wolff,,,Ind
62603,2012-11-06,49870,39011,General,U.S. House,PA,,,Michael,,Koffenberger,,Kffnbrgr,Lib
62604,2012-11-06,49873,39023,General,U.S. House,PA,,,James,,Bednarski,,Bednrsk,Ind
62605,2012-11-06,21630,0,General,President,IA,,,Jerry,,Litzel,,,Ind
62605,2012-11-06,62605,0,General,President,US,,,Jerry,,Litzel,,,Ind
62606,2012-11-06,21633,17071,General,U.S. House,IA,,,George,,Krail,,,Ind
62607,2012-11-06,21635,17072,General,U.S. House,IA,,,Alan,,Aversa,,,Ind
62608,2012-11-06,23744,20048,General,U.S. House,LA,,,Gary,,King,,,GOP
62609,2012-11-06,23747,20048,General,U.S. House,LA,,,David,,Turknett,,,NPA
62610,2012-11-06,23749,20239,General,U.S. House,LA,,,Dwayne,,Bailey,,,GOP
62611,2012-11-06,23750,20239,General,U.S. House,LA,,,Gary,,Landrieu,,,Dem
62611,2014-11-04,23862,20049,General,U.S. House,LA,,,Gary,,Landrieu,,,Dem
62611,2016-11-08,24369,19932,General,U.S. Senate,LA,,,Gary,,Landrieu,,,Dem
62612,2012-11-06,23751,20239,General,U.S. House,LA,,,Josue,,Larose,,,GOP
62613,2012-11-06,23748,20239,General,U.S. House,LA,,,Caleb,,Trotter,,,Lib
62614,2012-11-06,23752,20050,General,U.S. House,LA,,,Bryan,,Barrilleaux,,Barrillx,GOP
62614,2014-11-04,23975,20050,General,U.S. House,LA,,,Bryan,,Barrilleaux,,Barrillx,GOP
62614,2016-11-08,24407,20050,General,U.S. House,LA,,,Bryan,,Barrilleaux,,Barrillx,GOP
62615,2012-11-06,23753,20050,General,U.S. House,LA,,,Ron,,Richard,,,Dem
62616,2012-11-06,23754,20050,General,U.S. House,LA,,,Jim,,Stark,,,Lib
62617,2012-11-06,23755,20240,General,U.S. House,LA,,,Randall,,Lord,,,Lib
62617,2014-11-04,23864,20051,General,U.S. House,LA,,,Randall,,Lord,,,Lib
62618,2012-11-06,23757,20052,General,U.S. House,LA,,,Clay,,Grant,,,Lib
62619,2012-11-06,23759,20053,General,U.S. House,LA,,,Richard,,Torregano,,Torregan,NPA
62620,2012-11-06,48748,43439,General,U.S. Senate,TN,,,Martin,,Pleasant,,,Grn
62620,2014-11-04,49175,43441,General,U.S. Senate,TN,,,Martin,,Pleasant,,,Grn
62621,2012-11-06,48750,43003,General,U.S. House,TN,,,Robert,,Smith,,,Grn
62621,2014-11-04,49177,43003,General,U.S. House,TN,,,Robert,,Smith,,,Grn
62622,2012-11-06,48751,43007,General,U.S. House,TN,,,Norris,,Dryer,,,Grn
62622,2014-11-04,49178,43007,General,U.S. House,TN,,,Norris,,Dryer,,,Grn
62623,2012-11-06,48531,43009,General,U.S. House,TN,,,Mary,,Headrick,,,Dem
62623,2014-11-04,48981,43009,General,U.S. House,TN,,,Mary,,Headrick,,,Dem
62624,2012-11-06,48753,43015,General,U.S. House,TN,,,Pat,,Riley,,,Grn
62625,2012-11-06,48546,43019,General,U.S. House,TN,,,Timothy,,Dixon,,,Dem
62626,2012-11-06,48755,43003,General,U.S. House,TN,,,Karen,,Brackett,,,Ind
62627,2012-11-06,48756,43003,General,U.S. House,TN,,,Michael,,Salyer,,,Ind
62627,2014-11-04,49149,43003,General,U.S. House,TN,,,Michael,,Salyer,,,Ind
62628,2012-11-06,48758,43007,General,U.S. House,TN,,,Brandon,,Stewart,,,Ind
62629,2012-11-06,48759,43017,General,U.S. House,TN,,,William,,Akin,,,Ind
62630,2012-11-06,48760,43017,General,U.S. House,TN,,,Jack,,Arnold,,,Ind
62631,2012-11-06,48764,43020,General,U.S. House,TN,,,Gregory,,Joiner,,,Ind
62632,2012-11-06,48765,43020,General,U.S. House,TN,,,Brian,,Saulsberry,,Salsbrry,Ind
62633,2012-11-06,45303,40015,General,U.S. House,RI,,,David,,Vogel,,,Ind
62634,2012-11-06,45304,40017,General,U.S. House,RI,,,Abel,,Collins,,,Ind
62635,2012-11-06,51921,46760,General,U.S. Senate,VT,,,Laurel,,LaFramboise,,LaFrambs,Ind
62636,2012-11-06,51922,46374,General,U.S. House,VT,,,Sam,,Desrochers,,Desrchrs,Ind
62637,2012-11-06,51923,46374,General,U.S. House,VT,,,Andre,,LaFramboise,,LaFrambs,Ind
62638,2012-11-06,48766,43439,General,U.S. Senate,TN,,,Shaun,,Crowell,,,Ind
62638,2014-11-04,49173,43440,General,Governor,TN,,,Shaun,,Crowell,,,CST
62639,2012-11-06,48768,43439,General,U.S. Senate,TN,,,James,,Higdon,,,Ind
62640,2012-11-06,48769,43439,General,U.S. Senate,TN,,,Michel,,Long,,,Ind
62641,2012-11-06,48770,43439,General,U.S. Senate,TN,,,Troy,,Scoggin,,,Ind
62643,2012-11-06,6143,2015,General,U.S. House,AK,,,Jim,,McDermott,,McDermtt,Lib
62643,2014-11-04,6381,2015,General,U.S. House,AK,,,Jim,,McDermott,,McDermtt,Lib
62643,2016-11-08,6381,2015,General,U.S. House,AK,,,Jim,,McDermott,,McDermtt,Lib
62653,2012-11-06,43356,30005,General,Governor,NH,,,Maggie,,Hassan,,,Dem
62653,2014-11-04,43356,30005,General,Governor,NH,,,Maggie,,Hassan,,,Dem
62653,2016-11-08,46553,31459,General,U.S. Senate,NH,,,Maggie,,Hassan,,,Dem
62658,2012-11-06,56290,49136,General,Governor,WV,,,David,,Moran,,,Lib
62658,2016-11-08,57734,49136,General,Governor,WV,,,David,,Moran,,,Lib
62659,2012-11-06,32091,0,General,President,MN,,,Dean,,Morstad,,,Cnl
62659,2012-11-06,62659,0,General,President,US,,,Dean,,Morstad,,,Cnl
62660,2012-11-06,58309,45897,General,U.S. House,TX,,,Bret,,Baldwin,,,Ind
62661,2012-11-06,8802,3010,General,U.S. House,AZ,,,Johnnie,,Robinson,,,Dem
62668,2012-11-06,31311,26489,General,U.S. House,MS,,,Matthew,,Moore,,,Dem
62668,2014-11-04,31336,26489,General,U.S. House,MS,,,Matt,,Moore,,,Dem
62669,2012-11-06,29401,22452,General,U.S. Senate,MD,,,Rob,,Sobhani,,,Una
62670,2012-11-06,44910,37213,General,U.S. Senate,OH,,,Scott,,Rupert,,,Ind
62670,2016-11-08,45861,36780,General,U.S. Senate,OH,,,Scott,,Rupert,,,Ind
